localidad,provincia,idproducto,producto,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud
ituzaingo,buenos aires,6,gnc,23,2020-01-31 17:42:00,2,ypf,-34.63002,-58.68835
isidro casanova,buenos aires,6,gnc,24,2020-03-12 10:11:00,1,blanca,-34.719968,-58.595685
isidro casanova,buenos aires,6,gnc,24,2020-03-12 10:11:00,1,blanca,-34.719968,-58.595685
mar de ajo,buenos aires,6,gnc,25,2020-06-08 09:29:00,4,shell,-36.72107,-56.679214
mar de ajo,buenos aires,6,gnc,25,2020-06-08 09:29:00,4,shell,-36.72107,-56.679214
gral cabrera,cordoba,6,gnc,34,2020-08-21 17:25:00,2,ypf,-32.81399,-63.87937
gral cabrera,cordoba,6,gnc,34,2020-08-21 17:25:00,2,ypf,-32.81399,-63.87937
ituzaingo,buenos aires,6,gnc,23,2020-08-22 13:18:00,2,ypf,-34.66918,-58.66367
ituzaingo,buenos aires,6,gnc,23,2020-08-22 13:18:00,2,ypf,-34.66918,-58.66367
claypole,buenos aires,6,gnc,25,2020-08-24 13:00:00,2,ypf,-34.791616,-58.311399
claypole,buenos aires,6,gnc,25,2020-08-24 13:00:00,2,ypf,-34.791616,-58.311399
san miguel de tucuman,tucuman,6,gnc,23,2020-08-24 21:42:00,1,blanca,-26.842079,-65.21405
san miguel de tucuman,tucuman,6,gnc,23,2020-08-24 21:42:00,1,blanca,-26.842079,-65.21405
adolfo gonzalez chavez,buenos aires,6,gnc,33,2020-09-29 18:57:00,1,blanca,-38.020642,-60.111734
adolfo gonzalez chavez,buenos aires,6,gnc,33,2020-09-29 18:57:00,1,blanca,-38.020642,-60.111734
city bell,buenos aires,6,gnc,27,2020-10-07 12:54:00,26,axion,-34.864192,-58.047072
city bell,buenos aires,6,gnc,27,2020-10-07 12:54:00,26,axion,-34.864192,-58.047072
rio segundo,cordoba,6,gnc,36,2020-10-22 15:54:00,2,ypf,-31.631504,-63.873263
rio segundo,cordoba,6,gnc,36,2020-10-22 15:54:00,2,ypf,-31.631504,-63.873263
concordia,entre rios,6,gnc,36,2020-12-02 09:44:00,2,ypf,-31.368973,-58.010924
concordia,entre rios,6,gnc,36,2020-12-02 09:44:00,2,ypf,-31.368973,-58.010924
nogoya,entre rios,6,gnc,84,2020-12-30 00:00:00,26,axion,-32.38236,-59.790231
nogoya,entre rios,6,gnc,84,2020-12-30 00:00:00,26,axion,-32.38236,-59.790231
el carmen,jujuy,6,gnc,35,2021-01-06 00:00:00,1,blanca,-24.38875,-65.25676
el carmen,jujuy,6,gnc,35,2021-01-06 00:00:00,1,blanca,-24.38875,-65.25676
florencio varela,buenos aires,6,gnc,28,2021-01-08 19:09:00,1,blanca,-34.805075,-58.247381
florencio varela,buenos aires,6,gnc,28,2021-01-08 19:09:00,1,blanca,-34.805075,-58.247381
villa luzuriaga,buenos aires,6,gnc,25,2021-01-16 09:20:00,4,shell,-34.670717,-58.594739
villa luzuriaga,buenos aires,6,gnc,25,2021-01-16 09:20:00,4,shell,-34.670717,-58.594739
neuquen,neuquen,6,gnc,31,2021-02-02 08:00:00,1,blanca,-38.942692,-68.117206
neuquen,neuquen,6,gnc,31,2021-02-02 08:00:00,1,blanca,-38.942692,-68.117206
bahia blanca,buenos aires,6,gnc,48,2021-04-21 14:27:00,2,ypf,-38.73474,-62.26078
bahia blanca,buenos aires,6,gnc,48,2021-04-21 14:27:00,2,ypf,-38.73474,-62.26078
longchamps,buenos aires,6,gnc,40,2021-04-30 14:09:00,26,axion,-34.86253,-58.38978
longchamps,buenos aires,6,gnc,40,2021-04-30 14:09:00,26,axion,-34.86253,-58.38978
rosario,santa fe,6,gnc,39,2021-05-10 12:29:00,1,blanca,-32.905074,-60.689584
rosario,santa fe,6,gnc,39,2021-05-10 12:29:00,1,blanca,-32.905074,-60.689584
sgo del estero,santiago del estero,6,gnc,49,2021-05-17 08:55:00,4,shell,-27.78396,-64.26737
gral guemes,salta,6,gnc,49,2021-06-12 06:00:00,1,blanca,-24.67493,-65.05001
gral guemes,salta,6,gnc,49,2021-06-12 06:00:00,1,blanca,-24.67493,-65.05001
los nogales,tucuman,6,gnc,50,2021-06-18 17:10:00,1,blanca,-26.704675,-65.223392
los nogales,tucuman,6,gnc,50,2021-06-18 17:10:00,1,blanca,-26.704675,-65.223392
lisandro olmos,buenos aires,6,gnc,42,2021-06-23 16:32:00,1,blanca,-34.99083,-58.042168
lisandro olmos,buenos aires,6,gnc,42,2021-06-23 16:32:00,1,blanca,-34.99083,-58.042168
la plata,buenos aires,6,gnc,42,2021-06-23 18:25:00,1,blanca,-34.934723,-58.006021
la plata,buenos aires,6,gnc,42,2021-06-23 18:25:00,1,blanca,-34.934723,-58.006021
cordoba,cordoba,6,gnc,53,2021-06-28 14:00:00,2,ypf,-31.37146,-64.17586
cordoba,cordoba,6,gnc,53,2021-06-28 14:00:00,2,ypf,-31.37146,-64.17586
cordoba,cordoba,6,gnc,50,2021-07-15 14:39:00,1,blanca,-31.39234,-64.23259
cordoba,cordoba,6,gnc,50,2021-07-15 14:39:00,1,blanca,-31.39234,-64.23259
moron,buenos aires,6,gnc,40,2021-08-01 10:05:00,1,blanca,-34.633501,-58.628721
moron,buenos aires,6,gnc,40,2021-08-01 10:05:00,1,blanca,-34.633501,-58.628721
haedo,buenos aires,6,gnc,40,2021-08-03 09:21:00,2,ypf,-34.64601,-58.59449
haedo,buenos aires,6,gnc,40,2021-08-03 09:21:00,2,ypf,-34.64601,-58.59449
galvez,santa fe,6,gnc,46,2021-08-08 10:03:00,1,blanca,-32.036795,-61.20125
galvez,santa fe,6,gnc,46,2021-08-08 10:03:00,1,blanca,-32.036795,-61.20125
junin,buenos aires,6,gnc,57,2021-11-18 11:09:00,26,axion,-34.603989,-60.965011
junin,buenos aires,6,gnc,57,2021-11-18 11:09:00,26,axion,-34.603989,-60.965011
chivilcoy,buenos aires,6,gnc,33,2021-12-22 12:05:00,1,blanca,-34.887318,-60.008406
chivilcoy,buenos aires,6,gnc,33,2021-12-22 12:05:00,1,blanca,-34.887318,-60.008406
la rioja,la rioja,6,gnc,70,2022-02-02 14:00:00,8,refinor,-29.42619,-66.84979
la rioja,la rioja,6,gnc,70,2022-02-02 14:00:00,8,refinor,-29.414528,-66.853694
la rioja,la rioja,6,gnc,70,2022-02-02 14:00:00,8,refinor,-29.42619,-66.84979
la rioja,la rioja,6,gnc,70,2022-02-02 14:00:00,8,refinor,-29.414528,-66.853694
la rioja,la rioja,6,gnc,70,2022-02-02 14:00:00,8,refinor,-29.394233,-66.847258
la rioja,la rioja,6,gnc,70,2022-02-02 14:00:00,8,refinor,-29.394233,-66.847258
gral lavalle,buenos aires,6,gnc,52,2022-02-09 09:05:00,1,blanca,-36.391688,-56.754614
gral lavalle,buenos aires,6,gnc,52,2022-02-09 09:05:00,1,blanca,-36.391688,-56.754614
san salvador de jujuy,jujuy,6,gnc,64,2022-02-10 22:21:00,1,blanca,-24.194681,-65.297828
san salvador de jujuy,jujuy,6,gnc,64,2022-02-10 22:21:00,1,blanca,-24.194681,-65.297828
mendoza,mendoza,6,gnc,54,2022-02-11 15:00:00,2,ypf,-32.87893,-68.82747
mendoza,mendoza,6,gnc,54,2022-02-11 15:00:00,2,ypf,-32.87893,-68.82747
guaymallen,mendoza,6,gnc,54,2022-02-11 15:01:00,2,ypf,-32.880258,-68.82671
guaymallen,mendoza,6,gnc,54,2022-02-11 15:01:00,2,ypf,-32.880258,-68.82671
san miguel de tucuman,tucuman,6,gnc,58,2022-02-12 11:59:00,1,blanca,-26.839818,-65.223738
san miguel de tucuman,tucuman,6,gnc,58,2022-02-12 11:59:00,1,blanca,-26.839818,-65.223738
adrogue,buenos aires,6,gnc,38,2022-02-23 14:00:00,2,ypf,-34.80748,-58.40329
adrogue,buenos aires,6,gnc,38,2022-02-23 14:00:00,2,ypf,-34.80748,-58.40329
libertador gral san martin,jujuy,6,gnc,60,2022-03-10 21:57:00,1,blanca,-23.81294,-64.794865
libertador gral san martin,jujuy,6,gnc,60,2022-03-10 21:57:00,1,blanca,-23.81294,-64.794865
san fernando,buenos aires,6,gnc,46,2022-03-14 08:31:00,26,axion,-34.45264,-58.57421
san fernando,buenos aires,6,gnc,46,2022-03-14 08:31:00,26,axion,-34.45264,-58.57421
cordoba,cordoba,6,gnc,67,2022-03-15 06:33:00,1,blanca,-31.366,-64.14794
cordoba,cordoba,6,gnc,67,2022-03-15 06:33:00,1,blanca,-31.366,-64.14794
parana,entre rios,6,gnc,65,2022-03-15 21:37:00,1,blanca,-31.746889,-60.525064
parana,entre rios,6,gnc,65,2022-03-15 21:37:00,1,blanca,-31.746889,-60.525064
rio cuarto,cordoba,6,gnc,61,2022-03-17 13:55:00,26,axion,-33.136495,-64.367507
rio cuarto,cordoba,6,gnc,61,2022-03-17 13:55:00,26,axion,-33.136495,-64.367507
capital federal,capital federal,6,gnc,47,2022-03-28 14:00:00,28,puma,-34.59787,-58.4057
capital federal,capital federal,6,gnc,47,2022-03-28 14:00:00,28,puma,-34.59787,-58.4057
suipacha,buenos aires,6,gnc,64,2022-05-02 16:28:00,6,dapsa,-34.78095,-59.67784
suipacha,buenos aires,6,gnc,64,2022-05-02 16:28:00,6,dapsa,-34.78095,-59.67784
santa fe,santa fe,6,gnc,70,2022-05-02 22:28:00,26,axion,-31.6251347942155,-60.7055255014943
santa fe,santa fe,6,gnc,70,2022-05-02 22:28:00,26,axion,-31.6251347942155,-60.7055255014943
maipu,mendoza,6,gnc,65,2022-05-06 12:03:00,2,ypf,-32.98578,-68.79119
maipu,mendoza,6,gnc,65,2022-05-06 12:03:00,2,ypf,-32.98578,-68.79119
villa giardino,cordoba,6,gnc,78,2022-05-09 15:48:00,26,axion,-31.031646,-64.504649
villa giardino,cordoba,6,gnc,78,2022-05-09 15:48:00,26,axion,-31.031646,-64.504649
villa del lago,cordoba,6,gnc,70,2022-05-09 15:52:00,26,axion,-31.36992,-64.511819
villa del lago,cordoba,6,gnc,70,2022-05-09 15:52:00,26,axion,-31.36992,-64.511819
san miguel de tucuman,tucuman,6,gnc,70,2022-05-11 23:00:00,8,refinor,-26.817081,-65.207895
san miguel de tucuman,tucuman,6,gnc,70,2022-05-11 23:00:00,8,refinor,-26.817081,-65.207895
villa carlos paz,cordoba,6,gnc,80,2022-05-12 08:59:00,1,blanca,-31.403914,-64.472808
villa carlos paz,cordoba,6,gnc,80,2022-05-12 08:59:00,1,blanca,-31.403914,-64.472808
ituzaingo,buenos aires,6,gnc,55,2022-05-13 20:32:00,1,blanca,-34.66243,-58.67396
ituzaingo,buenos aires,6,gnc,55,2022-05-13 20:32:00,1,blanca,-34.66243,-58.67396
zarate,buenos aires,6,gnc,59,2022-05-21 10:56:00,1,blanca,-34.107348,-59.010342
zarate,buenos aires,6,gnc,59,2022-05-21 10:56:00,1,blanca,-34.107348,-59.010342
campana,buenos aires,6,gnc,59,2022-05-21 10:59:00,1,blanca,-34.161923,-58.95154
campana,buenos aires,6,gnc,59,2022-05-21 10:59:00,1,blanca,-34.161923,-58.95154
cordoba,cordoba,6,gnc,87,2022-06-20 13:56:00,4,shell,-31.335815,-64.176303
cordoba,cordoba,6,gnc,87,2022-06-20 13:56:00,4,shell,-31.335815,-64.176303
san antonio de areco,buenos aires,6,gnc,53,2022-06-28 17:09:00,28,puma,-34.24487,-59.472529
san antonio de areco,buenos aires,6,gnc,53,2022-06-28 17:09:00,28,puma,-34.24487,-59.472529
carmen de areco,buenos aires,6,gnc,53,2022-06-28 17:19:00,28,puma,-34.37746,-59.82597
carmen de areco,buenos aires,6,gnc,53,2022-06-28 17:19:00,28,puma,-34.37746,-59.82597
baradero,buenos aires,6,gnc,53,2022-06-28 17:22:00,4,shell,-33.82482,-59.51784
baradero,buenos aires,6,gnc,53,2022-06-28 17:22:00,4,shell,-33.82482,-59.51784
villa carlos paz,cordoba,6,gnc,90,2022-07-05 10:37:00,2,ypf,-31.41625,-64.49375
villa carlos paz,cordoba,6,gnc,90,2022-07-05 10:37:00,2,ypf,-31.41625,-64.49375
tres lomas,buenos aires,6,gnc,80,2022-08-03 15:02:00,28,puma,-36.45555,-62.86064
tres lomas,buenos aires,6,gnc,80,2022-08-03 15:02:00,28,puma,-36.45555,-62.86064
san antonio oeste,rio negro,6,gnc,69,2022-08-22 16:27:00,1,blanca,-40.730699,-65.006194
san antonio oeste,rio negro,6,gnc,69,2022-08-22 16:27:00,1,blanca,-40.730699,-65.006194
rio colorado,rio negro,6,gnc,75,2022-08-23 18:08:00,1,blanca,-38.98476,-64.112128
rio colorado,rio negro,6,gnc,75,2022-08-23 18:08:00,1,blanca,-38.98476,-64.112128
san salvador de jujuy,jujuy,6,gnc,85,2022-08-24 10:45:00,1,blanca,-24.190227,-65.305004
san salvador de jujuy,jujuy,6,gnc,85,2022-08-24 10:45:00,1,blanca,-24.190227,-65.305004
san miguel de tucuman,tucuman,6,gnc,78,2022-08-26 22:00:00,2,ypf,-26.824215,-65.207719
san miguel de tucuman,tucuman,6,gnc,78,2022-08-26 22:00:00,2,ypf,-26.824215,-65.207719
junin,buenos aires,6,gnc,78,2022-09-02 08:05:00,2,ypf,-34.57541,-60.93603
junin,buenos aires,6,gnc,78,2022-09-02 08:05:00,2,ypf,-34.57541,-60.93603
conesa,rio negro,6,gnc,75,2022-09-07 15:49:00,1,blanca,-40.09857,-64.46941
conesa,rio negro,6,gnc,75,2022-09-07 15:49:00,1,blanca,-40.09857,-64.46941
venado tuerto,santa fe,6,gnc,72,2022-09-09 12:00:00,1,blanca,-33.735563,-61.97682
venado tuerto,santa fe,6,gnc,72,2022-09-09 12:00:00,1,blanca,-33.735563,-61.97682
venado tuerto,santa fe,6,gnc,72,2022-09-09 12:02:00,1,blanca,-33.774189,-61.95889
venado tuerto,santa fe,6,gnc,72,2022-09-09 12:02:00,1,blanca,-33.774189,-61.95889
san juan,san juan,6,gnc,84,2022-09-17 11:03:00,2,ypf,-31.5113,-68.54714
san juan,san juan,6,gnc,84,2022-09-17 11:03:00,2,ypf,-31.5113,-68.54714
san nicolas,buenos aires,6,gnc,77,2022-09-19 12:01:00,2,ypf,-33.35069,-60.23736
san nicolas,buenos aires,6,gnc,77,2022-09-19 12:01:00,2,ypf,-33.35069,-60.23736
cruz del eje,cordoba,6,gnc,100,2022-11-04 09:44:00,2,ypf,-30.73688,-64.7911
cruz del eje,cordoba,6,gnc,100,2022-11-04 09:44:00,2,ypf,-30.73688,-64.7911
cordoba,cordoba,6,gnc,95,2022-11-08 14:00:00,2,ypf,-31.39653,-64.2458
cordoba,cordoba,6,gnc,95,2022-11-08 14:00:00,2,ypf,-31.39653,-64.2458
godoy cruz,mendoza,6,gnc,84,2022-11-09 09:18:00,6,dapsa,-32.90833,-68.86042
godoy cruz,mendoza,6,gnc,84,2022-11-09 09:18:00,6,dapsa,-32.90833,-68.86042
pergamino,buenos aires,6,gnc,93,2022-11-10 11:04:00,1,blanca,-33.910351,-60.571346
pergamino,buenos aires,6,gnc,93,2022-11-10 11:04:00,1,blanca,-33.910351,-60.571346
lujan,buenos aires,6,gnc,86,2022-11-17 14:00:00,2,ypf,-34.57082,-59.10289
lujan,buenos aires,6,gnc,86,2022-11-17 14:00:00,2,ypf,-34.57082,-59.10289
lujan,buenos aires,6,gnc,86,2022-11-18 14:00:00,2,ypf,-34.5599,-59.11044
lujan,buenos aires,6,gnc,86,2022-11-18 14:00:00,2,ypf,-34.5599,-59.11044
nogoya,entre rios,6,gnc,100,2022-12-05 09:41:00,6,dapsa,-32.39884,-59.79747
nogoya,entre rios,6,gnc,100,2022-12-05 09:41:00,6,dapsa,-32.39884,-59.79747
cruz del eje,cordoba,6,gnc,110,2022-12-14 11:12:00,2,ypf,-30.727834,-64.805269
cruz del eje,cordoba,6,gnc,110,2022-12-14 11:12:00,2,ypf,-30.727834,-64.805269
serrizuela,cordoba,6,gnc,110,2022-12-14 11:13:00,1,blanca,-30.63673,-65.392308
serrizuela,cordoba,6,gnc,110,2022-12-14 11:13:00,1,blanca,-30.63673,-65.392308
villa de soto,cordoba,6,gnc,110,2022-12-14 11:15:00,2,ypf,-30.858827,-64.983835
villa de soto,cordoba,6,gnc,110,2022-12-14 11:15:00,2,ypf,-30.858827,-64.983835
san rafael,mendoza,6,gnc,98,2022-12-17 12:29:00,1,blanca,-34.664921,-68.356805
san rafael,mendoza,6,gnc,98,2022-12-17 12:29:00,1,blanca,-34.664921,-68.356805
carlos paz,cordoba,6,gnc,109,2023-01-10 10:25:00,1,blanca,-31.42448,-64.49503
carlos paz,cordoba,6,gnc,109,2023-01-10 10:25:00,1,blanca,-31.42448,-64.49503
arequito,santa fe,6,gnc,60,2023-01-23 12:26:00,1,blanca,-33.14235,-61.46716
arequito,santa fe,6,gnc,99,2023-01-23 12:26:00,1,blanca,-33.14235,-61.46716
gral madariaga,buenos aires,6,gnc,99,2023-01-25 08:00:00,28,puma,-37.01306,-57.11772
gral madariaga,buenos aires,6,gnc,99,2023-01-25 08:00:00,28,puma,-37.01306,-57.11772
malagueno,cordoba,6,gnc,104,2023-01-25 09:36:00,2,ypf,-31.44116,-64.34604
malagueno,cordoba,6,gnc,104,2023-01-25 09:36:00,2,ypf,-31.44116,-64.34604
timbues,santa fe,6,gnc,85,2023-02-01 22:00:00,2,ypf,-32.65362,-60.82234
timbues,santa fe,6,gnc,85,2023-02-01 22:00:00,2,ypf,-32.65362,-60.82234
salta,salta,6,gnc,106,2023-02-07 00:00:00,1,blanca,-24.823605,-65.410635
salta,salta,6,gnc,106,2023-02-07 00:00:00,1,blanca,-24.823605,-65.410635
perico,jujuy,6,gnc,108,2023-02-08 00:00:00,1,blanca,-24.378323,-65.119355
perico,jujuy,6,gnc,108,2023-02-08 00:00:00,1,blanca,-24.378323,-65.119355
oran,salta,6,gnc,113,2023-02-08 00:00:00,1,blanca,-23.154029,-64.327149
oran,salta,6,gnc,113,2023-02-08 00:00:00,1,blanca,-23.154029,-64.327149
monte rico,jujuy,6,gnc,108,2023-02-08 14:00:00,1,blanca,-24.531722,-65.076862
monte rico,jujuy,6,gnc,108,2023-02-08 14:00:00,1,blanca,-24.531722,-65.076862
san isidro,buenos aires,6,gnc,80,2023-02-09 06:00:00,4,shell,-34.493205,-58.548766
san isidro,buenos aires,6,gnc,80,2023-02-09 06:00:00,4,shell,-34.493205,-58.548766
cordoba,cordoba,6,gnc,102,2023-02-10 18:27:00,1,blanca,-31.39823,-64.18681
cordoba,cordoba,6,gnc,102,2023-02-10 18:27:00,1,blanca,-31.39823,-64.18681
cordoba,cordoba,6,gnc,100,2023-02-15 23:47:00,1,blanca,-31.373146,-64.218997
cordoba,cordoba,6,gnc,100,2023-02-15 23:47:00,1,blanca,-31.373146,-64.218997
chascomus,buenos aires,6,gnc,100,2023-02-16 05:44:00,28,puma,-35.531806,-58.008532
chascomus,buenos aires,6,gnc,100,2023-02-16 05:44:00,28,puma,-35.531806,-58.008532
gral guemes,salta,6,gnc,101,2023-03-18 00:00:00,1,blanca,-24.667837,-65.054295
gral guemes,salta,6,gnc,101,2023-03-18 00:00:00,1,blanca,-24.667837,-65.054295
cordoba,cordoba,19,gas oil grado 2,346,2023-04-10 16:14:00,1,blanca,-31.39823,-64.18681
cordoba,cordoba,19,gas oil grado 2,346,2023-04-10 16:14:00,1,blanca,-31.39823,-64.18681
cordoba,cordoba,2,nafta super entre 92 y 95 ron,318,2023-04-10 16:15:00,1,blanca,-31.39823,-64.18681
cordoba,cordoba,2,nafta super entre 92 y 95 ron,318,2023-04-10 16:15:00,1,blanca,-31.39823,-64.18681
simoca,tucuman,6,gnc,113,2023-04-18 21:01:00,1,blanca,-27.256306,-65.360465
simoca,tucuman,6,gnc,113,2023-04-18 21:01:00,1,blanca,-27.256306,-65.360465
firmat,santa fe,6,gnc,109,2023-04-19 08:00:00,6,dapsa,-33.461131,-61.513307
firmat,santa fe,6,gnc,109,2023-04-19 08:00:00,6,dapsa,-33.461131,-61.513307
rivadavia,mendoza,19,gas oil grado 2,273,2023-04-19 17:05:00,1,blanca,-33.189916,-68.461296
rivadavia,mendoza,19,gas oil grado 2,273,2023-04-19 17:05:00,1,blanca,-33.189916,-68.461296
rivadavia,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:07:00,1,blanca,-33.189916,-68.461296
rivadavia,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:07:00,1,blanca,-33.189916,-68.461296
palmira,mendoza,19,gas oil grado 2,273,2023-04-19 17:23:00,1,blanca,-33.05642,-68.54952
palmira,mendoza,19,gas oil grado 2,273,2023-04-19 17:23:00,1,blanca,-33.05642,-68.54952
palmira,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:24:00,1,blanca,-33.05642,-68.54952
palmira,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:24:00,1,blanca,-33.05642,-68.54952
palmira,mendoza,6,gnc,106,2023-04-19 17:25:00,1,blanca,-33.05642,-68.54952
palmira,mendoza,6,gnc,106,2023-04-19 17:25:00,1,blanca,-33.05642,-68.54952
san martin,mendoza,19,gas oil grado 2,273,2023-04-19 17:28:00,1,blanca,-33.08067,-68.42879
san martin,mendoza,19,gas oil grado 2,273,2023-04-19 17:28:00,1,blanca,-33.08067,-68.42879
san martin,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:29:00,1,blanca,-33.08067,-68.42879
san martin,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:29:00,1,blanca,-33.08067,-68.42879
rivadavia,mendoza,19,gas oil grado 2,273,2023-04-19 17:32:00,1,blanca,-33.19527,-68.4616
rivadavia,mendoza,19,gas oil grado 2,273,2023-04-19 17:32:00,1,blanca,-33.19527,-68.4616
rivadavia,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:33:00,1,blanca,-33.19527,-68.4616
rivadavia,mendoza,3,nafta premium de mas de 95 ron,407,2023-04-19 17:33:00,1,blanca,-33.19527,-68.4616
avellaneda,buenos aires,19,gas oil grado 2,249,2023-04-21 14:26:00,1,blanca,-34.67323,-58.36168
avellaneda,buenos aires,19,gas oil grado 2,249,2023-04-21 14:26:00,1,blanca,-34.67323,-58.36168
monteros,tucuman,6,gnc,113,2023-05-17 08:00:00,8,refinor,-27.16973,-65.48951
san miguel de tucuman,tucuman,19,gas oil grado 2,256,2023-05-17 08:00:00,8,refinor,-26.83588,-65.24645
san miguel de tucuman,tucuman,19,gas oil grado 2,256,2023-05-17 08:00:00,8,refinor,-26.83588,-65.24645
monteros,tucuman,6,gnc,113,2023-05-17 08:00:00,8,refinor,-27.16973,-65.48951
san miguel de tucuman,tucuman,6,gnc,111,2023-05-17 08:00:00,8,refinor,-26.83588,-65.24645
san miguel de tucuman,tucuman,6,gnc,111,2023-05-17 08:00:00,8,refinor,-26.83588,-65.24645
rosario,santa fe,19,gas oil grado 2,244,2023-05-17 12:26:00,1,blanca,-32.968275,-60.641055
rosario,santa fe,19,gas oil grado 2,244,2023-05-17 12:26:00,1,blanca,-32.968275,-60.641055
monteros,tucuman,19,gas oil grado 2,260,2023-05-18 08:00:00,8,refinor,-27.16973,-65.48951
monteros,tucuman,19,gas oil grado 2,260,2023-05-18 08:00:00,8,refinor,-27.16973,-65.48951
corrientes,corrientes,19,gas oil grado 2,267,2023-05-18 14:00:00,4,shell,-27.476258,-58.830238
corrientes,corrientes,19,gas oil grado 2,267,2023-05-18 14:00:00,4,shell,-27.476258,-58.830238
mar del plata,buenos aires,6,gnc,130,2023-05-22 08:00:00,2,ypf,-37.95124,-57.58251
mar del plata,buenos aires,6,gnc,130,2023-05-22 08:00:00,2,ypf,-37.95124,-57.58251
rosario,santa fe,6,gnc,116,2023-06-09 09:23:00,1,blanca,-32.952328,-60.667627
rosario,santa fe,6,gnc,116,2023-06-09 09:23:00,1,blanca,-32.952328,-60.667627
concordia,entre rios,6,gnc,135,2023-06-13 10:13:00,1,blanca,-31.391348,-58.03365
concordia,entre rios,6,gnc,135,2023-06-13 10:13:00,1,blanca,-31.391348,-58.03365
bella vista,buenos aires,19,gas oil grado 2,265,2023-06-18 12:13:00,1,blanca,-34.56112,-58.6878
bella vista,buenos aires,19,gas oil grado 2,265,2023-06-18 12:13:00,1,blanca,-34.56112,-58.6878
villa maria,cordoba,6,gnc,147,2023-07-01 14:06:00,1,blanca,-32.410934,-63.245279
villa maria,cordoba,6,gnc,147,2023-07-01 14:06:00,1,blanca,-32.410934,-63.245279
gral mosconi,salta,19,gas oil grado 2,271,2023-07-08 09:32:00,1,blanca,-23.019875,-63.908667
gral mosconi,salta,19,gas oil grado 2,271,2023-07-08 09:32:00,1,blanca,-23.019875,-63.908667
pueblo esther,santa fe,19,gas oil grado 2,307,2023-07-18 10:06:00,1,blanca,-33.07529,-60.57769
pueblo esther,santa fe,19,gas oil grado 2,307,2023-07-18 10:06:00,1,blanca,-33.07529,-60.57769
san isidro,buenos aires,6,gnc,100,2023-08-01 08:15:00,4,shell,-34.482588,-58.490708
san isidro,buenos aires,6,gnc,100,2023-08-01 08:15:00,4,shell,-34.482588,-58.490708
frias,santiago del estero,19,gas oil grado 2,305,2023-08-01 22:51:00,1,blanca,-28.638968,-65.130781
frias,santiago del estero,19,gas oil grado 2,305,2023-08-01 22:51:00,1,blanca,-28.638968,-65.130781
james craik,cordoba,19,gas oil grado 2,284,2023-08-02 00:00:00,1,blanca,-32.16696,-63.46079
james craik,cordoba,19,gas oil grado 2,284,2023-08-02 00:00:00,1,blanca,-32.16696,-63.46079
la carlota,cordoba,19,gas oil grado 2,298,2023-08-02 08:00:00,1,blanca,-33.41363,-63.2853
la carlota,cordoba,19,gas oil grado 2,298,2023-08-02 08:00:00,1,blanca,-33.41363,-63.2853
huinca renaco,cordoba,19,gas oil grado 2,310,2023-08-03 12:37:00,26,axion,-34.838791,-64.370127
huinca renaco,cordoba,19,gas oil grado 2,310,2023-08-03 12:37:00,26,axion,-34.838791,-64.370127
san juan,san juan,6,gnc,146,2023-08-04 18:15:00,26,axion,-31.52438,-68.5553
san juan,san juan,6,gnc,146,2023-08-04 18:15:00,26,axion,-31.52438,-68.5553
san juan,san juan,6,gnc,146,2023-08-04 18:17:00,26,axion,-31.51793,-68.5168
san juan,san juan,6,gnc,146,2023-08-04 18:17:00,26,axion,-31.51793,-68.5168
san juan,san juan,6,gnc,146,2023-08-04 18:19:00,1,blanca,-31.552289,-68.523043
san juan,san juan,6,gnc,146,2023-08-04 18:19:00,1,blanca,-31.552289,-68.523043
san juan,san juan,6,gnc,146,2023-08-04 18:22:00,1,blanca,-31.539109,-68.567699
san juan,san juan,6,gnc,146,2023-08-04 18:22:00,1,blanca,-31.539109,-68.567699
corzuela,chaco,19,gas oil grado 2,303,2023-08-07 21:00:00,1,blanca,-26.9677,-60.96051
corzuela,chaco,19,gas oil grado 2,303,2023-08-07 21:00:00,1,blanca,-26.9677,-60.96051
gral san martin,chaco,19,gas oil grado 2,303,2023-08-07 21:00:00,6,dapsa,-26.53766,-59.33003
gral san martin,chaco,19,gas oil grado 2,303,2023-08-07 21:00:00,6,dapsa,-26.53766,-59.33003
la criolla,santa fe,2,nafta super entre 92 y 95 ron,305,2023-08-14 16:46:00,6,dapsa,-30.232765,-60.364074
la criolla,santa fe,2,nafta super entre 92 y 95 ron,305,2023-08-14 16:46:00,6,dapsa,-30.232765,-60.364074
calchaqui,santa fe,2,nafta super entre 92 y 95 ron,305,2023-08-14 16:48:00,6,dapsa,-29.879535,-60.281466
calchaqui,santa fe,2,nafta super entre 92 y 95 ron,305,2023-08-14 16:48:00,6,dapsa,-29.879535,-60.281466
margaritas,santa fe,2,nafta super entre 92 y 95 ron,305,2023-08-14 16:50:00,6,dapsa,-29.69248,-60.248246
